game_id,start_at,completed_at,n_letters,first_guess,sort_on,model_params,word,turns,,,,,,,,
12d94b47b0f159,01:17.0,01:17.5,5,least,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",cable,3,,,,,,,,
13da475fb7ed46,01:21.5,01:22.2,5,least,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",woods,5,,,,,,,,
14206a7778bfaa,01:26.3,01:26.8,5,least,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",write,3,,,,,,,,
15e6e704ad3381,01:30.7,01:31.2,5,least,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",reyes,6,,,,,,,,
16647448e6732e,01:35.4,01:35.8,5,least,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",kuala,3,,,,,,,,
172ab62093f6b8,01:39.7,01:40.2,5,least,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",fatah,4,,,,,,,,
18a91217a3f954,01:44.0,01:44.5,5,least,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",sissy,7,,,,,,,,
192a2642a7b751,01:48.4,01:48.9,5,least,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",sutra,4,,,,,,,,
05a465fbf0c6e,03:34.6,03:35.4,5,oates,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",benjy,6,,,,,,,,
18e0add6116ad,03:39.7,03:40.2,5,oates,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",dines,6,,,,,,,,
2b35f7970916c,03:44.4,03:44.9,5,oates,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",ticky,4,,,,,,,,
300f0e0f1a2d7,03:49.1,03:49.5,5,oates,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",match,3,,,,,,,,
4f3f79f0cc21e,03:53.6,03:54.2,5,oates,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",sprig,4,,,,,,,,
5914bdbb7924a,03:58.2,03:58.7,5,oates,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",sophy,6,,,,,,,,
6e1aa820eacac,04:02.8,04:03.3,5,oates,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",quint,5,,,,,,,,
70127160a33cf,04:07.4,04:07.9,5,oates,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",ovoid,4,,,,,,,,
825c54366d553,04:11.9,04:12.4,5,oates,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",brags,5,,,,,,,,
9efd42ba88791,04:16.3,04:16.8,5,oates,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",whyte,4,,,,,,,,
10ca722d68cd1b,04:20.7,04:21.3,5,oates,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",favre,5,,,,,,,,
1132558f3ef8df,04:25.3,04:25.7,5,oates,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",hirst,3,,,,,,,,
125dea4be8189f,04:29.7,04:30.2,5,oates,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",honed,5,,,,,,,,
13a8678591a67f,04:34.1,04:34.6,5,oates,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",quoth,4,,,,,,,,
14dc116dc31fe1,04:38.5,04:38.9,5,oates,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",apart,4,,,,,,,,
1575bca4691a28,04:42.8,04:43.2,5,oates,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",named,2,,,,,,,,
1643c4e6850139,04:47.5,04:48.3,5,oates,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",fizzy,7,,,,,,,,
1714d3547118a1,04:52.3,04:52.7,5,oates,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",manse,5,,,,,,,,
1856bcc996ad3a,04:56.8,04:57.2,5,oates,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",howes,6,,,,,,,,
19dc91c4c9243b,05:01.3,05:01.8,5,oates,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",richt,4,,,,,,,,
00ccf58e24915,05:05.8,05:06.4,5,share,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",rando,4,,,,,,,,
1c73bb2d918ca,05:10.4,05:10.9,5,share,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",softy,4,,,,,,,,
247e94dcc9fae,05:14.8,05:15.9,5,share,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",numan,8,,,,,,,,
33143335bb39f,05:19.8,05:20.8,5,share,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",muncy,6,,,,,,,,
45a1966874e39,05:24.7,05:25.2,5,share,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",saver,4,,,,,,,,
5baf5ade04871,05:29.2,05:30.5,5,share,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",iliac,6,,,,,,,,
68dc6bfc44219,05:34.7,05:36.0,5,share,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",kanan,7,,,,,,,,
777bd2c965837,05:40.0,05:40.5,5,share,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",kraus,7,,,,,,,,
8876181affa9a,05:44.5,05:45.1,5,share,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",italo,4,,,,,,,,
9d14b4a9f2ce5,05:49.2,05:49.8,5,share,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",dazed,8,,,,,,,,
10102aaf7eaeef,05:53.7,05:54.1,5,share,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",rosen,4,,,,,,,,
1190b188e45c73,05:58.0,05:58.5,5,share,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",libra,4,,,,,,,,
12197cda6c935f,06:02.5,06:03.1,5,share,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",aston,3,,,,,,,,
13092e90b556df,06:07.1,06:08.3,5,share,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",nancy,6,,,,,,,,
14132c8385a2de,06:12.3,06:13.0,5,share,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",geeky,4,,,,,,,,
15a5bbfa2418c8,06:17.2,06:17.5,5,share,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",chrom,3,,,,,,,,
162294c7ebfa11,06:21.5,06:21.9,5,share,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",acres,3,,,,,,,,
172976bccd8c42,06:26.1,06:26.7,5,share,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",weeds,6,,,,,,,,
18b2688a49d300,06:30.8,06:32.0,5,share,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",lambo,5,,,,,,,,
19d9ca6a894554,06:36.2,06:37.0,5,share,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",model,3,,,,,,,,
0ecbbe24b1786,06:41.1,06:42.0,5,heart,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",pollo,5,,,,,,,,
10064f1297e7b,06:45.9,06:47.0,5,heart,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",dooms,6,,,,,,,,
27617f9d96e71,06:50.8,06:51.4,5,heart,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",creon,5,,,,,,,,
333be6729a5c5,06:55.2,06:55.9,5,heart,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",mince,4,,,,,,,,
44872f58f4810,06:59.7,07:00.9,5,heart,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",canna,6,,,,,,,,
5c7d915fd6eaa,07:04.7,07:05.2,5,heart,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",leper,6,,,,,,,,
60cdfddac1fa3,07:09.0,07:09.4,5,heart,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",peers,4,,,,,,,,
718fe7d8c60f8,07:13.3,07:13.8,5,heart,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",edict,5,,,,,,,,
8a268c477c9c9,07:17.7,07:18.3,5,heart,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",morel,7,,,,,,,,
91fe677879483,07:22.1,07:23.2,5,heart,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",yokai,5,,,,,,,,
10d4730417be32,07:27.1,07:27.6,5,heart,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",tomar,4,,,,,,,,
117e603b6ba417,07:31.6,07:32.7,5,heart,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",vicki,6,,,,,,,,
127f045071e68f,07:36.8,07:37.4,5,heart,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",kirin,5,,,,,,,,
138f86f171e310,07:41.3,07:42.2,5,heart,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",bills,4,,,,,,,,
1429a3f00d92a8,07:46.2,07:47.0,5,heart,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",elsie,5,,,,,,,,
15474ac89d235f,07:51.0,07:52.2,5,heart,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",sandi,6,,,,,,,,
161495e4fc16fe,07:56.2,07:57.3,5,heart,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",badal,7,,,,,,,,
1730a7e8aa3073,08:01.3,08:01.8,5,heart,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",fists,4,,,,,,,,
18378c07b7eb13,08:05.8,08:06.3,5,heart,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",hearn,4,,,,,,,,
1930bc73e81b28,08:10.3,08:10.9,5,heart,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",reeks,7,,,,,,,,
05cb32d9baea9,08:14.9,08:15.5,5,arnie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",klara,5,,,,,,,,
10bffff39d07d,08:19.4,08:19.9,5,arnie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",mable,8,,,,,,,,
27c7e0687f51f,08:23.9,08:24.4,5,arnie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",const,4,,,,,,,,
355c180bfe2bb,08:28.3,08:29.0,5,arnie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",spark,4,,,,,,,,
4571cec8c032d,08:32.9,08:33.6,5,arnie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",polar,5,,,,,,,,
50e4ff85719fe,08:37.5,08:38.0,5,arnie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",rizzi,7,,,,,,,,
605f1fff8571d,08:42.0,08:42.4,5,arnie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",aditi,3,,,,,,,,
73b70dd12097b,08:46.3,08:46.8,5,arnie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",shrug,4,,,,,,,,
8ebc68cd39d3f,08:50.8,08:51.4,5,arnie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",loewe,6,,,,,,,,
97cd8255051c3,08:55.4,08:56.3,5,arnie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",cloak,3,,,,,,,,
105f679883b83c,09:00.3,09:00.9,5,arnie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",toils,4,,,,,,,,
1191c1ece21156,09:04.9,09:05.4,5,arnie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",noobs,5,,,,,,,,
12c703a3a08728,09:09.4,09:10.0,5,arnie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",solve,3,,,,,,,,
13716430b69483,09:13.9,09:14.3,5,arnie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",junko,4,,,,,,,,
1461d8a51e1ded,09:18.4,09:19.0,5,arnie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",merry,9,,,,,,,,
1598dd7c1ab2e9,09:23.0,09:23.5,5,arnie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",fixin,6,,,,,,,,
16dd75b392f300,09:27.5,09:28.0,5,arnie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",ickes,4,,,,,,,,
171becb9fbe744,09:31.9,09:32.4,5,arnie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",uhuru,7,,,,,,,,
18c25f6527b68c,09:36.3,09:36.7,5,arnie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",emits,4,,,,,,,,
19be42149ad696,09:40.5,09:41.3,5,arnie,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",kohls,5,,,,,,,,
0284eaf6012f4,09:45.1,09:45.5,5,reina,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",weiss,3,,,,,,,,
1305088b376e6,09:49.4,09:50.1,5,reina,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",kitty,5,,,,,,,,
22a98e4aa6464,09:53.9,09:54.2,5,reina,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",rosin,4,,,,,,,,
35b6b589da1b5,09:58.1,09:58.5,5,reina,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",sekai,4,,,,,,,,
4381fbe24ac70,10:02.5,10:02.9,5,reina,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",recht,5,,,,,,,,
5fd1662d8645d,10:06.7,10:07.1,5,reina,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",glens,6,,,,,,,,
6004a839f8215,10:11.0,10:11.8,5,reina,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",ababa,9,,,,,,,,
7adfeb4f0d5c6,10:15.9,10:16.5,5,reina,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",obama,3,,,,,,,,
876ca12eb2616,10:20.4,10:20.8,5,reina,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",rakim,5,,,,,,,,
9bb28b9ca2de0,10:24.8,10:25.3,5,reina,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",vives,11,,,,,,,,
10587032a208ae,10:29.2,10:29.6,5,reina,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",preen,5,,,,,,,,
11e103672ca211,10:33.6,10:34.1,5,reina,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",laure,4,,,,,,,,
129e919e9ba6f3,10:38.1,10:38.9,5,reina,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",humps,5,,,,,,,,
13bdf16fcabeb8,10:42.7,10:43.2,5,reina,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",amana,6,,,,,,,,
14923c4c8616c6,10:47.1,10:47.6,5,reina,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",fodor,5,,,,,,,,
15cfadcd5f7eed,10:51.4,10:51.8,5,reina,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",sheri,4,,,,,,,,
16072151a0eb02,10:55.8,10:56.5,5,reina,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",flush,4,,,,,,,,
17ef0837f37971,11:00.4,11:01.0,5,reina,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",bourg,5,,,,,,,,
18a10b711907f8,11:05.0,11:05.4,5,reina,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",thick,3,,,,,,,,
19462382a878a3,11:09.4,11:09.9,5,reina,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",kenna,5,,,,,,,,
0e1af617c81ab,11:13.9,11:14.4,5,raine,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",lenin,8,,,,,,,,
1b50564b763da,11:18.3,11:19.0,5,raine,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",seeks,9,,,,,,,,
27bbcdf55cbe9,11:22.8,11:23.5,5,raine,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",extol,4,,,,,,,,
34e3492532b12,11:27.3,11:27.8,5,raine,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",slung,5,,,,,,,,
4f7e947bdc7a5,11:31.6,11:32.4,5,raine,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",pumps,7,,,,,,,,
5aece4182ef61,11:36.3,11:37.0,5,raine,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",sheep,5,,,,,,,,
65d9494833b98,11:40.9,11:41.6,5,raine,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",slums,5,,,,,,,,
70da130b8375a,11:45.4,11:45.9,5,raine,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",kenan,9,,,,,,,,
835edb09d482a,11:49.8,11:50.4,5,raine,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",beers,6,,,,,,,,
96e81bdc679c3,11:54.3,11:54.8,5,raine,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",skips,4,,,,,,,,
107100790e5880,11:58.7,11:59.4,5,raine,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",kohli,3,,,,,,,,
11c5d21a25e361,12:03.4,12:04.1,5,raine,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",clash,4,,,,,,,,
120838ad8c2a5b,12:08.1,12:08.6,5,raine,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",tonto,7,,,,,,,,
13cad05780f2eb,12:12.6,12:13.1,5,raine,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",grill,5,,,,,,,,
1499ecb687e334,12:17.1,12:17.7,5,raine,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",maxon,7,,,,,,,,
1547fa899ffc2f,12:21.8,12:22.3,5,raine,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",serve,4,,,,,,,,
1654398cbdc2da,12:26.3,12:26.7,5,raine,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",inder,5,,,,,,,,
1761d9fa6e7d22,12:30.6,12:31.5,5,raine,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",paddy,5,,,,,,,,
18b373cbdb1bcc,12:35.7,12:36.1,5,raine,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",mites,3,,,,,,,,
19919df4964741,12:40.1,12:40.8,5,raine,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",stapp,6,,,,,,,,
051cc63cad647,12:45.0,12:45.5,5,einar,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",laver,10,,,,,,,,
15ce74f67067f,12:49.6,12:50.2,5,einar,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",stilt,5,,,,,,,,
24ac371155942,12:54.2,12:54.6,5,einar,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",leena,6,,,,,,,,
330d6f2e0ccd8,12:58.7,12:59.1,5,einar,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",jeans,4,,,,,,,,
480b7d31c3d1b,13:03.0,13:03.5,5,einar,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",saban,5,,,,,,,,
591bf853ad630,13:07.4,13:08.2,5,einar,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",huffy,7,,,,,,,,
696d91e4aff7f,13:12.2,13:12.6,5,einar,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",meany,4,,,,,,,,
7252a3f131e0f,13:16.5,13:17.1,5,einar,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",sufis,5,,,,,,,,
8b591ae3d2fbd,13:21.1,13:21.5,5,einar,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",dingy,3,,,,,,,,
902a76c9f76d7,13:25.5,13:26.3,5,einar,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",dough,4,,,,,,,,
10a2f424525dfd,13:30.3,13:30.8,5,einar,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",miles,3,,,,,,,,
116ddc334ba944,13:34.8,13:35.5,5,einar,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",ambit,6,,,,,,,,
12c709debc34cb,13:39.5,13:40.3,5,einar,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",pssst,4,,,,,,,,
13ca4db335773b,13:44.2,13:44.7,5,einar,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",crisp,4,,,,,,,,
14414f0ed08326,13:48.8,13:49.3,5,einar,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",borax,5,,,,,,,,
1587424ec8aad8,13:53.2,13:53.8,5,einar,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",grams,5,,,,,,,,
161765013dc3f9,13:57.6,13:58.1,5,einar,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",hideo,4,,,,,,,,
